County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
El Paso,141,0116,1410116,3446,State Rep 79,Sassenfeld,R,N,17
El Paso,141,0117,1410117,3447,State Rep 79,Sassenfeld,R,N,29
El Paso,141,0118,1410118,3448,State Rep 79,Sassenfeld,R,N,20
El Paso,141,0119,1410119,3449,State Rep 79,Sassenfeld,R,N,12
El Paso,141,0120,1410120,3450,State Rep 79,Sassenfeld,R,N,38
El Paso,141,0121,1410121,3451,State Rep 79,Sassenfeld,R,N,15
El Paso,141,0122,1410122,3452,State Rep 79,Sassenfeld,R,N,47
El Paso,141,0123,1410123,3453,State Rep 79,Sassenfeld,R,N,24
El Paso,141,0127,1410127,3457,State Rep 79,Sassenfeld,R,N,1
El Paso,141,0182,1410182,3512,State Rep 79,Sassenfeld,R,N,11
El Paso,141,0187,1410187,3517,State Rep 79,Sassenfeld,R,N,0
El Paso,141,0196,1410196,3526,State Rep 79,Sassenfeld,R,N,8
El Paso,141,0197,1410197,3527,State Rep 79,Sassenfeld,R,N,17
El Paso,141,0209A,1410209A,3539,State Rep 79,Sassenfeld,R,N,0
El Paso,141,0209B,1410209B,3540,State Rep 79,Sassenfeld,R,N,0
El Paso,141,0210,1410210,3541,State Rep 79,Sassenfeld,R,N,0
El Paso,141,0211A,1410211A,3542,State Rep 79,Sassenfeld,R,N,2
El Paso,141,0211B,1410211B,3543,State Rep 79,Sassenfeld,R,N,0
El Paso,141,0221,1410221,3553,State Rep 79,Sassenfeld,R,N,0
El Paso,141,0086,1410086,3416,State Rep 79,Fierro,D,N,0
El Paso,141,0087,1410087,3417,State Rep 79,Fierro,D,N,0
El Paso,141,0090,1410090,3420,State Rep 79,Fierro,D,N,0
El Paso,141,0092,1410092,3422,State Rep 79,Fierro,D,N,0
El Paso,141,0093,1410093,3423,State Rep 79,Fierro,D,N,66
El Paso,141,0094,1410094,3424,State Rep 79,Fierro,D,N,109
El Paso,141,0095,1410095,3425,State Rep 79,Fierro,D,N,111
El Paso,141,0096,1410096,3426,State Rep 79,Fierro,D,N,170
El Paso,141,0099,1410099,3429,State Rep 79,Fierro,D,N,29
El Paso,141,0100,1410100,3430,State Rep 79,Fierro,D,N,77
El Paso,141,0101,1410101,3431,State Rep 79,Fierro,D,N,109
El Paso,141,0102,1410102,3432,State Rep 79,Fierro,D,N,106
El Paso,141,0103,1410103,3433,State Rep 79,Fierro,D,N,96
El Paso,141,0104,1410104,3434,State Rep 79,Fierro,D,N,128
El Paso,141,0105,1410105,3435,State Rep 79,Fierro,D,N,126
El Paso,141,0106,1410106,3436,State Rep 79,Fierro,D,N,114
El Paso,141,0107,1410107,3437,State Rep 79,Fierro,D,N,78
El Paso,141,0108,1410108,3438,State Rep 79,Fierro,D,N,116
El Paso,141,0109,1410109,3439,State Rep 79,Fierro,D,N,59
El Paso,141,0110,1410110,3440,State Rep 79,Fierro,D,N,136
El Paso,141,0111,1410111,3441,State Rep 79,Fierro,D,N,19
El Paso,141,0112,1410112,3442,State Rep 79,Fierro,D,N,74
El Paso,141,0113,1410113,3443,State Rep 79,Fierro,D,N,55
El Paso,141,0114,1410114,3444,State Rep 79,Fierro,D,N,50
El Paso,141,0115,1410115,3445,State Rep 79,Fierro,D,N,21
El Paso,141,0116,1410116,3446,State Rep 79,Fierro,D,N,42
El Paso,141,0117,1410117,3447,State Rep 79,Fierro,D,N,111
El Paso,141,0118,1410118,3448,State Rep 79,Fierro,D,N,71
El Paso,141,0119,1410119,3449,State Rep 79,Fierro,D,N,54
El Paso,141,0120,1410120,3450,State Rep 79,Fierro,D,N,75
El Paso,141,0121,1410121,3451,State Rep 79,Fierro,D,N,49
El Paso,141,0122,1410122,3452,State Rep 79,Fierro,D,N,85
El Paso,141,0123,1410123,3453,State Rep 79,Fierro,D,N,80
El Paso,141,0127,1410127,3457,State Rep 79,Fierro,D,N,2
El Paso,141,0182,1410182,3512,State Rep 79,Fierro,D,N,11
El Paso,141,0187,1410187,3517,State Rep 79,Fierro,D,N,0
El Paso,141,0196,1410196,3526,State Rep 79,Fierro,D,N,34
El Paso,141,0197,1410197,3527,State Rep 79,Fierro,D,N,50
El Paso,141,0209A,1410209A,3539,State Rep 79,Fierro,D,N,0
El Paso,141,0209B,1410209B,3540,State Rep 79,Fierro,D,N,0
El Paso,141,0210,1410210,3541,State Rep 79,Fierro,D,N,0
El Paso,141,0211A,1410211A,3542,State Rep 79,Fierro,D,N,1
El Paso,141,0211B,1410211B,3543,State Rep 79,Fierro,D,N,0
El Paso,141,0221,1410221,3553,State Rep 79,Fierro,D,N,0
El Paso,141,0086,1410086,3416,State Rep 79,Noe,D,N,0
El Paso,141,0087,1410087,3417,State Rep 79,Noe,D,N,0
El Paso,141,0090,1410090,3420,State Rep 79,Noe,D,N,0
El Paso,141,0092,1410092,3422,State Rep 79,Noe,D,N,0
El Paso,141,0093,1410093,3423,State Rep 79,Noe,D,N,22
El Paso,141,0094,1410094,3424,State Rep 79,Noe,D,N,45
El Paso,141,0095,1410095,3425,State Rep 79,Noe,D,N,55
El Paso,141,0096,1410096,3426,State Rep 79,Noe,D,N,85
El Paso,141,0099,1410099,3429,State Rep 79,Noe,D,N,20
El Paso,141,0100,1410100,3430,State Rep 79,Noe,D,N,53
El Paso,141,0101,1410101,3431,State Rep 79,Noe,D,N,50
El Paso,141,0102,1410102,3432,State Rep 79,Noe,D,N,38
El Paso,141,0103,1410103,3433,State Rep 79,Noe,D,N,54
El Paso,141,0104,1410104,3434,State Rep 79,Noe,D,N,59
El Paso,141,0105,1410105,3435,State Rep 79,Noe,D,N,44
El Paso,141,0106,1410106,3436,State Rep 79,Noe,D,N,32
El Paso,141,0107,1410107,3437,State Rep 79,Noe,D,N,37
El Paso,141,0108,1410108,3438,State Rep 79,Noe,D,N,63
El Paso,141,0109,1410109,3439,State Rep 79,Noe,D,N,33
El Paso,141,0110,1410110,3440,State Rep 79,Noe,D,N,60
El Paso,141,0111,1410111,3441,State Rep 79,Noe,D,N,5
El Paso,141,0112,1410112,3442,State Rep 79,Noe,D,N,33
El Paso,141,0113,1410113,3443,State Rep 79,Noe,D,N,33
El Paso,141,0114,1410114,3444,State Rep 79,Noe,D,N,31
El Paso,141,0115,1410115,3445,State Rep 79,Noe,D,N,20
El Paso,141,0116,1410116,3446,State Rep 79,Noe,D,N,31
El Paso,141,0117,1410117,3447,State Rep 79,Noe,D,N,70
El Paso,141,0118,1410118,3448,State Rep 79,Noe,D,N,39
El Paso,141,0119,1410119,3449,State Rep 79,Noe,D,N,40
El Paso,141,0120,1410120,3450,State Rep 79,Noe,D,N,42
El Paso,141,0121,1410121,3451,State Rep 79,Noe,D,N,25
El Paso,141,0122,1410122,3452,State Rep 79,Noe,D,N,45
El Paso,141,0123,1410123,3453,State Rep 79,Noe,D,N,35
El Paso,141,0127,1410127,3457,State Rep 79,Noe,D,N,0
El Paso,141,0182,1410182,3512,State Rep 79,Noe,D,N,2
El Paso,141,0187,1410187,3517,State Rep 79,Noe,D,N,0
El Paso,141,0196,1410196,3526,State Rep 79,Noe,D,N,24
El Paso,141,0197,1410197,3527,State Rep 79,Noe,D,N,31
El Paso,141,0209A,1410209A,3539,State Rep 79,Noe,D,N,0
El Paso,141,0209B,1410209B,3540,State Rep 79,Noe,D,N,0
El Paso,141,0210,1410210,3541,State Rep 79,Noe,D,N,0
El Paso,141,0211A,1410211A,3542,State Rep 79,Noe,D,N,0
El Paso,141,0211B,1410211B,3543,State Rep 79,Noe,D,N,0
El Paso,141,0221,1410221,3553,State Rep 79,Noe,D,N,0

