County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Hopkins,223,0001,2230001,5878,3583,2360,6.6,197
Hopkins,223,0002,2230002,5879,3380,2343,8.3,241
Hopkins,223,0003,2230003,5880,3245,2015,7.3,180
Hopkins,223,0004,2230004,5881,2292,1611,9.8,167
Hopkins,223,0005,2230005,5882,986,597,5.4,49
Hopkins,223,0008,2230008,5883,364,329,6.4,26
Hopkins,223,0011,2230011,5884,1191,864,4.6,71
Hopkins,223,0012,2230012,5885,360,309,2.6,35
Hopkins,223,0013,2230013,5886,1815,1066,12.7,88
Hopkins,223,0014,2230014,5887,1790,1141,8.0,85
Hopkins,223,0016,2230016,5888,1571,1226,4.2,143
Hopkins,223,0017,2230017,5889,1877,1376,7.0,109
Hopkins,223,001A,223001A,5890,1987,1134,11.0,76
Hopkins,223,0020,2230020,5891,883,662,5.0,54
Hopkins,223,0023,2230023,5892,415,347,2.9,38
Hopkins,223,0024,2230024,5893,1096,811,4.6,98
Hopkins,223,0025,2230025,5894,592,442,11.3,47
Hopkins,223,002A,223002A,5895,2011,1364,4.8,91
Hopkins,223,0036,2230036,5896,1470,1015,4.7,86
Hopkins,223,003A,223003A,5897,2945,1734,7.8,188
Hopkins,223,004A,223004A,5898,2934,1960,8.5,174
Hunt,231,0101,2310101,5963,1788,1434,6.3,138
Hunt,231,0102,2310102,5964,708,560,6.6,59
Hunt,231,0103,2310103,5965,1005,743,4.0,78
Hunt,231,0104,2310104,5966,1489,1038,10.3,96
Hunt,231,0105,2310105,5967,1843,843,17.6,79
Hunt,231,0106,2310106,5968,4295,2136,9.6,205
Hunt,231,0107,2310107,5969,5029,3272,8.9,375
Hunt,231,0108,2310108,5970,3340,1749,14.5,184
Hunt,231,0109,2310109,5971,2162,1438,8.6,93
Hunt,231,0110,2310110,5972,1724,995,15.3,65
Hunt,231,0111,2310111,5973,1382,647,10.5,74
Hunt,231,0212,2310212,5974,692,731,11.4,84
Hunt,231,0213,2310213,5975,1519,1074,6.4,117
Hunt,231,0216,2310216,5976,3040,2540,9.5,176
Hunt,231,0217,2310217,5977,2103,1704,6.4,127
Hunt,231,0318,2310318,5978,1097,805,6.2,78
Hunt,231,0319,2310319,5979,2759,2129,3.9,200
Hunt,231,0320,2310320,5980,4802,2903,5.4,160
Hunt,231,0321,2310321,5981,2455,1612,4.6,84
Hunt,231,0322,2310322,5982,2395,1344,9.7,78
Hunt,231,0323,2310323,5983,3876,2980,6.3,416
Hunt,231,0324,2310324,5984,4036,2704,6.3,564
Hunt,231,0325,2310325,5985,3563,3017,4.5,629
Hunt,231,0426,2310426,5986,966,552,6.3,38
Hunt,231,0427,2310427,5987,6594,2986,6.7,213
Hunt,231,0428,2310428,5988,3896,2130,9.7,166
Hunt,231,0429,2310429,5989,434,406,2.0,33
Hunt,231,0430,2310430,5990,1317,691,11.7,35
Hunt,231,0431,2310431,5991,794,620,16.9,29
Hunt,231,0432,2310432,5992,2525,1695,4.4,156
Hunt,231,0433,2310433,5993,6510,2859,23.1,119
Hunt,231,0434,2310434,5994,1846,1515,4.4,208
Hunt,231,214A,231214A,5995,4500,3334,7.2,232
Hunt,231,214B,231214B,5996,1875,797,8.7,61
Hunt,231,215A,231215A,5997,8475,6044,12.4,438
Hunt,231,215B,231215B,5998,3122,2286,7.6,162
Van Zandt,467,001A,467001A,9180,3345,2061,4.1,357
Van Zandt,467,001B,467001B,9181,5286,3341,8.9,338
Van Zandt,467,001C,467001C,9182,2501,1587,5.7,290
Van Zandt,467,001D,467001D,9183,2159,1480,4.8,160
Van Zandt,467,001E,467001E,9184,1452,1017,5.1,85
Van Zandt,467,002A,467002A,9185,6072,3840,4.9,651
Van Zandt,467,002B,467002B,9186,2254,1681,2.8,251
Van Zandt,467,002C,467002C,9187,3816,2580,4.3,280
Van Zandt,467,002D,467002D,9188,2604,1907,3.3,297
Van Zandt,467,003A,467003A,9189,1406,1107,4.2,113
Van Zandt,467,003B,467003B,9190,3259,1949,6.5,162
Van Zandt,467,003C,467003C,9191,6307,3887,7.0,292
Van Zandt,467,003D,467003D,9192,4294,3037,4.2,402
Van Zandt,467,004A,467004A,9193,2081,1454,5.9,264
Van Zandt,467,004B,467004B,9194,2994,2127,5.4,349
Van Zandt,467,004C,467004C,9195,2679,1820,5.2,313
Van Zandt,467,004D,467004D,9196,5247,3746,4.4,468
Van Zandt,467,004E,467004E,9197,1785,1325,5.4,209

