County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Harris,201,0001,2010001,4234,1979,1448,20.3,86
Harris,201,0002,2010002,4235,4770,3543,19.4,87
Harris,201,0003,2010003,4236,4620,2862,11.7,118
Harris,201,0009,2010009,4242,4044,2205,40.9,85
Harris,201,0023,2010023,4256,3628,564,51.2,3
Harris,201,0026,2010026,4259,3563,2108,58.6,195
Harris,201,0027,2010027,4260,5791,3447,64.7,314
Harris,201,0029,2010029,4262,6488,2826,78.6,91
Harris,201,0035,2010035,4268,443,294,29.9,14
Harris,201,0053,2010053,4287,3100,2189,14.5,61
Harris,201,0067,2010067,4301,10537,3228,68.5,87
Harris,201,0072,2010072,4306,4588,2102,78.5,180
Harris,201,0077,2010077,4311,0,0,0.0,0
Harris,201,0142,2010142,4376,2256,978,82.6,33
Harris,201,0154,2010154,4388,4912,2387,84.0,115
Harris,201,0172,2010172,4406,1543,676,68.6,25
Harris,201,0203,2010203,4437,2487,1019,60.3,27
Harris,201,0206,2010206,4440,5080,3326,46.1,0
Harris,201,0211,2010211,4445,8809,3261,59.3,155
Harris,201,0218,2010218,4452,6362,2651,61.2,318
Harris,201,0226,2010226,4460,6689,2679,83.4,145
Harris,201,0231,2010231,4465,6632,2489,72.9,69
Harris,201,0280,2010280,4514,4460,1702,56.5,24
Harris,201,0289,2010289,4523,3790,1647,66.1,68
Harris,201,0328,2010328,4562,5741,1688,57.6,23
Harris,201,0329,2010329,4563,4550,1688,50.7,47
Harris,201,0343,2010343,4577,5277,2305,76.2,104
Harris,201,0347,2010347,4581,8019,3811,43.7,117
Harris,201,0348,2010348,4582,4420,1906,28.7,39
Harris,201,0369,2010369,4603,1139,788,16.6,4
Harris,201,0526,2010526,4760,2408,889,69.4,19
Harris,201,0752,2010752,4987,3252,1531,33.1,28
Harris,201,0755,2010755,4990,7122,2872,54.9,50
Harris,201,0763,2010763,4998,3020,1313,73.4,25
Harris,201,0766,2010766,5001,1243,491,82.9,7
Harris,201,0793,2010793,5028,8417,2660,46.2,53
Harris,201,0842,2010842,5077,5686,2714,35.3,52
Harris,201,0856,2010856,5091,0,0,0.0,0
Harris,201,0890,2010890,5125,3511,1831,8.0,50
Harris,201,0892,2010892,5127,2530,1245,14.5,37
Harris,201,0918,2010918,5153,38,4,0.0,0
Harris,201,0924,2010924,5159,0,0,0.0,0
Harris,201,0929,2010929,5164,0,0,0.0,0
Harris,201,0999,2010999,5234,0,0,0.0,0
Harris,201,1005,2011005,5240,0,0,0.0,0
Harris,201,1113,2011113,5348,6589,2810,35.8,57
Harris,201,1130,2011130,5365,1628,717,43.2,13

